date,driver_number,gap_to_leader,interval,meeting_key,session_key
2025-12-07 13:49:00.869000+00:00,10,54.883,3.52,1276,9839
2025-12-07 13:49:00.963000+00:00,12,45.545,0.873,1276,9839
2025-12-07 13:49:01.082000+00:00,5,44.691,0.922,1276,9839
2025-12-07 13:49:01.444000+00:00,23,48.927,1.851,1276,9839
2025-12-07 13:49:01.541000+00:00,27,46.129,0.584,1276,9839
2025-12-07 13:49:01.618000+00:00,16,20.623,2.638,1276,9839
2025-12-07 13:49:01.841000+00:00,44,40.37,1.125,1276,9839
2025-12-07 13:49:01.907000+00:00,63,32.276,11.548,1276,9839
2025-12-07 13:49:01.971000+00:00,12,45.572,0.881,1276,9839
2025-12-07 13:49:01.985000+00:00,31,46.569,0.44,1276,9839
2025-12-07 13:49:02.310000+00:00,30,66.318,8.599,1276,9839
2025-12-07 13:49:02.494000+00:00,14,43.768,3.463,1276,9839
2025-12-07 13:49:02.532000+00:00,27,46.14,0.568,1276,9839
2025-12-07 13:49:02.538000+00:00,87,47.116,0.547,1276,9839
2025-12-07 13:49:02.886000+00:00,6,50.369,1.442,1276,9839
2025-12-07 13:49:02.950000+00:00,31,46.56,0.42,1276,9839
2025-12-07 13:49:03.235000+00:00,4,17.942,4.8,1276,9839
2025-12-07 13:49:03.430000+00:00,5,44.708,0.94,1276,9839
2025-12-07 13:49:03.463000+00:00,1,13.138,13.138,1276,9839
2025-12-07 13:49:03.518000+00:00,87,47.12,0.56,1276,9839
2025-12-07 13:49:03.819000+00:00,43,57.826,2.943,1276,9839
2025-12-07 13:49:04.218000+00:00,55,51.682,1.313,1276,9839
2025-12-07 13:49:04.309000+00:00,12,45.594,0.886,1276,9839
2025-12-07 13:49:04.323000+00:00,10,54.907,3.486,1276,9839
2025-12-07 13:49:04.350000+00:00,23,48.953,1.837,1276,9839
2025-12-07 13:49:04.538000+00:00,18,39.361,3.797,1276,9839
2025-12-07 13:49:04.869000+00:00,27,46.15,0.556,1276,9839
2025-12-07 13:49:05.243000+00:00,22,35.563,3.287,1276,9839
2025-12-07 13:49:05.271000+00:00,31,46.529,0.379,1276,9839
2025-12-07 13:49:05.309000+00:00,14,43.798,3.428,1276,9839
2025-12-07 13:49:05.351000+00:00,23,48.952,1.832,1276,9839
2025-12-07 13:49:05.618000+00:00,44,40.433,1.072,1276,9839
2025-12-07 13:49:05.749000+00:00,6,50.321,1.368,1276,9839
2025-12-07 13:49:05.895000+00:00,87,47.121,0.592,1276,9839
2025-12-07 13:49:05.919000+00:00,16,20.659,2.717,1276,9839
2025-12-07 13:49:06.226000+00:00,5,44.772,0.974,1276,9839
2025-12-07 13:49:06.249000+00:00,63,32.325,11.508,1276,9839
2025-12-07 13:49:06.708000+00:00,6,50.316,1.364,1276,9839
2025-12-07 13:49:06.835000+00:00,1,13.155,13.155,1276,9839
2025-12-07 13:49:07.086000+00:00,55,51.644,1.323,1276,9839
2025-12-07 13:49:07.169000+00:00,12,45.693,0.921,1276,9839
2025-12-07 13:49:07.286000+00:00,43,57.849,2.942,1276,9839
2025-12-07 13:49:07.618000+00:00,10,55.102,3.42,1276,9839
2025-12-07 13:49:07.682000+00:00,23,48.951,1.83,1276,9839
2025-12-07 13:49:07.738000+00:00,27,46.286,0.593,1276,9839
2025-12-07 13:49:08.035000+00:00,55,51.63,1.314,1276,9839
2025-12-07 13:49:08.249000+00:00,4,17.932,4.794,1276,9839
2025-12-07 13:49:08.391000+00:00,31,46.638,0.352,1276,9839
2025-12-07 13:49:08.724000+00:00,87,47.254,0.616,1276,9839
2025-12-07 13:49:08.869000+00:00,63,32.302,11.516,1276,9839
2025-12-07 13:49:08.918000+00:00,14,43.742,3.309,1276,9839
2025-12-07 13:49:09.019000+00:00,18,39.38,3.817,1276,9839
2025-12-07 13:49:09.035000+00:00,6,50.32,1.369,1276,9839
2025-12-07 13:49:09.318000+00:00,30,66.257,8.461,1276,9839
2025-12-07 13:49:09.508000+00:00,22,35.573,3.248,1276,9839
2025-12-07 13:49:09.986000+00:00,5,44.803,1.061,1276,9839
2025-12-07 13:49:10.069000+00:00,44,40.43,1.05,1276,9839
2025-12-07 13:49:10.326000+00:00,55,51.61,1.29,1276,9839
2025-12-07 13:49:10.502000+00:00,23,49.031,1.777,1276,9839
2025-12-07 13:49:10.518000+00:00,10,55.104,3.46,1276,9839
2025-12-07 13:49:10.526000+00:00,43,57.994,2.892,1276,9839
2025-12-07 13:49:10.998000+00:00,16,20.664,2.732,1276,9839
2025-12-07 13:49:11.059000+00:00,12,45.901,1.098,1276,9839
2025-12-07 13:49:11.503000+00:00,10,55.101,3.471,1276,9839
2025-12-07 13:49:11.608000+00:00,4,17.91,4.755,1276,9839
2025-12-07 13:49:11.708000+00:00,27,46.534,0.633,1276,9839
2025-12-07 13:49:11.909000+00:00,6,50.439,1.408,1276,9839
2025-12-07 13:49:12.039000+00:00,31,46.846,0.312,1276,9839
2025-12-07 13:49:12.179000+00:00,22,35.606,3.304,1276,9839
2025-12-07 13:49:12.187000+00:00,30,66.207,8.381,1276,9839
2025-12-07 13:49:12.556000+00:00,87,47.393,0.547,1276,9839
2025-12-07 13:49:13.121000+00:00,55,51.626,1.187,1276,9839
2025-12-07 13:49:13.323000+00:00,63,32.282,11.659,1276,9839
2025-12-07 13:49:13.436000+00:00,18,39.456,3.883,1276,9839
2025-12-07 13:49:13.437000+00:00,43,57.98,2.876,1276,9839
2025-12-07 13:49:13.437000+00:00,14,43.755,3.325,1276,9839
2025-12-07 13:49:13.823000+00:00,10,55.104,3.494,1276,9839
2025-12-07 13:49:14.320000+00:00,16,20.642,,1276,9839
2025-12-07 13:49:14.377000+00:00,23,49.177,1.784,1276,9839
2025-12-07 13:49:14.471000+00:00,43,57.978,2.877,1276,9839
2025-12-07 13:49:14.472000+00:00,44,40.524,1.068,1276,9839
2025-12-07 13:49:14.481000+00:00,5,44.819,1.064,1276,9839
2025-12-07 13:49:15.299000+00:00,1,12.984,12.984,1276,9839
2025-12-07 13:49:15.531000+00:00,12,45.904,1.085,1276,9839
2025-12-07 13:49:15.639000+00:00,6,50.452,1.275,1276,9839
2025-12-07 13:49:15.649000+00:00,30,66.21,8.361,1276,9839
2025-12-07 13:49:16.049000+00:00,18,39.449,3.843,1276,9839
2025-12-07 13:49:16.244000+00:00,27,46.587,0.683,1276,9839
2025-12-07 13:49:16.608000+00:00,31,46.944,0.357,1276,9839
2025-12-07 13:49:16.650000+00:00,10,55.173,3.547,1276,9839
2025-12-07 13:49:16.677000+00:00,22,35.66,3.378,1276,9839
2025-12-07 13:49:16.708000+00:00,43,57.982,2.878,1276,9839
2025-12-07 13:49:16.801000+00:00,55,51.635,1.183,1276,9839
2025-12-07 13:49:17.127000+00:00,87,47.452,0.508,1276,9839
2025-12-07 13:49:17.127000+00:00,44,40.533,1.084,1276,9839
2025-12-07 13:49:17.149000+00:00,1,12.963,12.963,1276,9839
2025-12-07 13:49:17.550000+00:00,63,32.296,11.637,1276,9839
2025-12-07 13:49:17.769000+00:00,14,43.838,3.314,1276,9839
2025-12-07 13:49:18.818000+00:00,23,49.179,1.727,1276,9839
2025-12-07 13:49:18.829000+00:00,5,44.91,1.072,1276,9839
2025-12-07 13:49:18.920000+00:00,30,66.418,8.424,1276,9839
2025-12-07 13:49:19.549000+00:00,43,58.085,2.912,1276,9839
2025-12-07 13:49:19.865000+00:00,12,45.928,1.018,1276,9839
2025-12-07 13:49:19.977000+00:00,4,17.653,4.669,1276,9839
2025-12-07 13:49:20.178000+00:00,6,50.534,1.355,1276,9839
2025-12-07 13:49:20.447000+00:00,14,43.868,3.335,1276,9839
2025-12-07 13:49:20.471000+00:00,10,55.278,3.643,1276,9839
2025-12-07 13:49:20.511000+00:00,18,39.587,3.927,1276,9839
2025-12-07 13:49:20.573000+00:00,27,46.644,0.716,1276,9839
2025-12-07 13:49:20.950000+00:00,31,47.016,0.372,1276,9839
2025-12-07 13:49:20.982000+00:00,22,35.738,3.442,1276,9839
2025-12-07 13:49:21.379000+00:00,55,51.712,1.178,1276,9839
2025-12-07 13:49:21.389000+00:00,44,40.455,0.868,1276,9839
2025-12-07 13:49:21.421000+00:00,87,47.478,0.462,1276,9839
2025-12-07 13:49:21.519000+00:00,5,44.952,1.084,1276,9839
2025-12-07 13:49:21.736000+00:00,30,66.331,8.351,1276,9839
2025-12-07 13:49:21.867000+00:00,4,17.676,4.713,1276,9839
2025-12-07 13:49:22.619000+00:00,12,45.987,1.035,1276,9839
2025-12-07 13:49:22.681000+00:00,63,32.329,11.665,1276,9839
2025-12-07 13:49:22.695000+00:00,1,12.965,12.965,1276,9839
2025-12-07 13:49:22.735000+00:00,30,66.32,8.342,1276,9839
2025-12-07 13:49:22.749000+00:00,16,20.425,2.772,1276,9839
2025-12-07 13:49:23.125000+00:00,23,49.193,1.715,1276,9839
2025-12-07 13:49:23.250000+00:00,27,46.686,0.699,1276,9839
2025-12-07 13:49:23.370000+00:00,43,58.176,2.898,1276,9839
2025-12-07 13:49:23.626000+00:00,31,47.05,0.364,1276,9839
2025-12-07 13:49:24.150000+00:00,87,47.576,0.526,1276,9839
2025-12-07 13:49:24.536000+00:00,6,50.601,1.408,1276,9839
2025-12-07 13:49:24.650000+00:00,16,20.458,2.782,1276,9839
2025-12-07 13:49:24.822000+00:00,18,39.554,3.816,1276,9839
2025-12-07 13:49:24.878000+00:00,14,43.921,3.466,1276,9839
2025-12-07 13:49:24.978000+00:00,10,55.339,3.627,1276,9839
2025-12-07 13:49:25.050000+00:00,30,66.322,8.34,1276,9839
2025-12-07 13:49:25.386000+00:00,1,12.953,12.953,1276,9839
2025-12-07 13:49:25.750000+00:00,44,40.479,0.925,1276,9839
2025-12-07 13:49:25.750000+00:00,55,51.817,1.216,1276,9839
2025-12-07 13:49:25.786000+00:00,23,49.198,1.622,1276,9839
2025-12-07 13:49:25.995000+00:00,63,32.308,11.666,1276,9839
2025-12-07 13:49:26.008000+00:00,5,44.972,1.051,1276,9839
2025-12-07 13:49:26.077000+00:00,22,35.75,3.421,1276,9839
2025-12-07 13:49:27.109000+00:00,12,46.16,1.188,1276,9839
2025-12-07 13:49:27.320000+00:00,6,50.723,1.525,1276,9839
2025-12-07 13:49:27.386000+00:00,4,17.687,4.722,1276,9839
2025-12-07 13:49:27.789000+00:00,27,46.788,0.628,1276,9839
2025-12-07 13:49:27.818000+00:00,43,58.191,2.852,1276,9839
2025-12-07 13:49:27.877000+00:00,30,66.383,8.298,1276,9839
2025-12-07 13:49:28.086000+00:00,31,47.137,0.349,1276,9839
2025-12-07 13:49:28.431000+00:00,55,51.843,1.12,1276,9839
2025-12-07 13:49:28.749000+00:00,1,12.909,12.909,1276,9839
2025-12-07 13:49:28.849000+00:00,87,47.904,0.767,1276,9839
2025-12-07 13:49:29.135000+00:00,14,43.901,3.422,1276,9839
2025-12-07 13:49:29.382000+00:00,10,55.464,3.647,1276,9839
2025-12-07 13:49:29.391000+00:00,22,35.712,3.404,1276,9839
2025-12-07 13:49:29.905000+00:00,18,39.578,3.828,1276,9839
2025-12-07 13:49:30.108000+00:00,4,17.669,4.716,1276,9839
2025-12-07 13:49:30.209000+00:00,16,20.495,2.808,1276,9839
2025-12-07 13:49:30.218000+00:00,5,44.973,1.072,1276,9839
2025-12-07 13:49:30.370000+00:00,23,49.379,1.475,1276,9839
2025-12-07 13:49:30.808000+00:00,44,40.469,0.891,1276,9839
2025-12-07 13:49:31.422000+00:00,12,46.179,1.206,1276,9839
2025-12-07 13:49:31.488000+00:00,30,66.296,8.12,1276,9839
2025-12-07 13:49:31.833000+00:00,6,50.913,1.534,1276,9839
2025-12-07 13:49:31.995000+00:00,27,46.734,0.555,1276,9839
2025-12-07 13:49:32.120000+00:00,1,12.79,12.79,1276,9839
2025-12-07 13:49:32.120000+00:00,10,55.512,3.669,1276,9839
2025-12-07 13:49:32.183000+00:00,43,58.258,2.794,1276,9839
2025-12-07 13:49:32.300000+00:00,31,47.033,0.299,1276,9839
2025-12-07 13:49:32.866000+00:00,55,51.934,1.021,1276,9839
2025-12-07 13:49:33.027000+00:00,16,20.479,2.81,1276,9839
2025-12-07 13:49:33.182000+00:00,87,47.899,0.866,1276,9839
2025-12-07 13:49:33.300000+00:00,18,39.585,3.873,1276,9839
2025-12-07 13:49:33.504000+00:00,4,17.634,4.725,1276,9839
2025-12-07 13:49:34.100000+00:00,44,40.404,0.819,1276,9839
2025-12-07 13:49:34.254000+00:00,14,43.934,3.465,1276,9839
2025-12-07 13:49:34.567000+00:00,63,32.232,11.807,1276,9839
2025-12-07 13:49:34.669000+00:00,23,49.416,1.517,1276,9839
2025-12-07 13:49:34.908000+00:00,43,58.312,2.8,1276,9839
2025-12-07 13:49:35.302000+00:00,5,44.971,1.037,1276,9839
2025-12-07 13:49:35.618000+00:00,1,12.767,12.767,1276,9839
2025-12-07 13:49:35.936000+00:00,30,66.289,8.098,1276,9839
2025-12-07 13:49:36.151000+00:00,6,50.92,1.504,1276,9839
2025-12-07 13:49:36.225000+00:00,16,20.419,2.785,1276,9839
2025-12-07 13:49:36.380000+00:00,63,32.209,11.751,1276,9839
2025-12-07 13:49:36.495000+00:00,12,46.171,1.2,1276,9839
2025-12-07 13:49:36.545000+00:00,10,55.607,3.673,1276,9839
2025-12-07 13:49:36.839000+00:00,4,17.544,4.754,1276,9839
2025-12-07 13:49:36.901000+00:00,27,46.579,0.408,1276,9839
2025-12-07 13:49:37.112000+00:00,31,46.792,0.213,1276,9839
2025-12-07 13:49:37.159000+00:00,55,51.919,0.999,1276,9839
2025-12-07 13:49:37.581000+00:00,14,43.918,3.514,1276,9839
2025-12-07 13:49:37.737000+00:00,1,12.793,12.793,1276,9839
2025-12-07 13:49:38.018000+00:00,22,35.717,3.485,1276,9839
2025-12-07 13:49:38.070000+00:00,87,47.752,0.96,1276,9839
2025-12-07 13:49:38.616000+00:00,5,44.95,1.032,1276,9839
2025-12-07 13:49:39.250000+00:00,43,58.289,2.682,1276,9839
2025-12-07 13:49:39.719000+00:00,23,49.398,1.646,1276,9839
2025-12-07 13:49:39.735000+00:00,16,20.433,2.889,1276,9839
2025-12-07 13:49:39.833000+00:00,12,46.151,1.201,1276,9839
2025-12-07 13:49:39.888000+00:00,22,35.718,3.509,1276,9839
2025-12-07 13:49:40.040000+00:00,27,46.35,0.199,1276,9839
2025-12-07 13:49:40.137000+00:00,31,46.477,0.127,1276,9839
2025-12-07 13:49:40.319000+00:00,30,66.373,8.115,1276,9839
2025-12-07 13:49:40.380000+00:00,4,17.519,4.752,1276,9839
2025-12-07 13:49:40.876000+00:00,10,55.626,3.707,1276,9839
2025-12-07 13:49:41.189000+00:00,87,47.536,1.059,1276,9839
2025-12-07 13:49:41.251000+00:00,6,50.942,1.544,1276,9839
2025-12-07 13:49:41.918000+00:00,63,32.229,11.734,1276,9839
2025-12-07 13:49:41.995000+00:00,18,39.671,3.954,1276,9839
2025-12-07 13:49:42.208000+00:00,55,51.887,0.945,1276,9839
2025-12-07 13:49:42.531000+00:00,4,17.573,4.78,1276,9839
2025-12-07 13:49:42.847000+00:00,44,40.519,0.848,1276,9839
2025-12-07 13:49:43.035000+00:00,23,49.318,1.782,1276,9839
2025-12-07 13:49:43.050000+00:00,30,66.428,8.116,1276,9839
2025-12-07 13:49:43.300000+00:00,16,20.443,2.924,1276,9839
2025-12-07 13:49:43.582000+00:00,43,58.337,2.711,1276,9839
2025-12-07 13:49:43.818000+00:00,18,39.649,3.931,1276,9839
2025-12-07 13:49:44.608000+00:00,6,50.922,1.604,1276,9839
2025-12-07 13:49:44.635000+00:00,63,32.209,11.73,1276,9839
2025-12-07 13:49:44.695000+00:00,1,12.577,12.577,1276,9839
2025-12-07 13:49:44.700000+00:00,44,40.52,0.871,1276,9839
2025-12-07 13:49:45.386000+00:00,16,20.437,2.864,1276,9839
2025-12-07 13:49:45.389000+00:00,81,0.0,0.0,1276,9839
2025-12-07 13:49:45.443000+00:00,22,35.737,3.508,1276,9839
2025-12-07 13:49:45.504000+00:00,55,51.819,0.897,1276,9839
2025-12-07 13:49:45.950000+00:00,10,55.634,3.747,1276,9839
2025-12-07 13:49:46.234000+00:00,14,43.919,3.4,1276,9839
2025-12-07 13:49:47.263000+00:00,30,66.338,8.049,1276,9839
2025-12-07 13:49:47.334000+00:00,5,45.009,1.09,1276,9839
2025-12-07 13:49:47.659000+00:00,1,12.465,12.465,1276,9839
2025-12-07 13:49:48.021000+00:00,63,32.188,11.769,1276,9839
2025-12-07 13:49:48.095000+00:00,14,43.9,3.38,1276,9839
2025-12-07 13:49:48.150000+00:00,22,35.71,3.501,1276,9839
2025-12-07 13:49:48.670000+00:00,43,58.366,2.732,1276,9839
2025-12-07 13:49:48.818000+00:00,12,46.522,1.513,1276,9839
2025-12-07 13:49:49.251000+00:00,5,45.021,1.121,1276,9839
2025-12-07 13:49:49.321000+00:00,27,46.922,0.4,1276,9839
2025-12-07 13:49:49.408000+00:00,10,55.618,3.799,1276,9839
2025-12-07 13:49:49.419000+00:00,31,47.02,0.098,1276,9839
2025-12-07 13:49:49.434000+00:00,18,39.683,3.946,1276,9839
2025-12-07 13:49:49.596000+00:00,4,17.444,4.867,1276,9839
2025-12-07 13:49:49.990000+00:00,87,47.675,0.655,1276,9839
2025-12-07 13:49:50.166000+00:00,44,40.424,0.741,1276,9839
2025-12-07 13:49:50.795000+00:00,12,46.592,1.571,1276,9839
2025-12-07 13:49:50.895000+00:00,1,12.45,12.45,1276,9839
2025-12-07 13:49:51.150000+00:00,27,46.962,0.37,1276,9839
2025-12-07 13:49:51.179000+00:00,31,46.995,0.033,1276,9839
2025-12-07 13:49:51.426000+00:00,63,32.148,11.715,1276,9839
2025-12-07 13:49:51.538000+00:00,22,35.717,3.529,1276,9839
2025-12-07 13:49:51.621000+00:00,30,66.366,8.029,1276,9839
2025-12-07 13:49:51.726000+00:00,23,49.414,1.739,1276,9839
2025-12-07 13:49:51.909000+00:00,87,47.696,0.701,1276,9839
2025-12-07 13:49:52.032000+00:00,43,58.359,2.741,1276,9839
2025-12-07 13:49:52.134000+00:00,18,39.716,4.006,1276,9839
2025-12-07 13:49:52.434000+00:00,4,17.395,4.93,1276,9839
2025-12-07 13:49:52.503000+00:00,16,20.392,2.948,1276,9839
2025-12-07 13:49:52.742000+00:00,44,40.292,0.576,1276,9839
2025-12-07 13:49:53.446000+00:00,6,51.09,1.676,1276,9839
2025-12-07 13:49:53.619000+00:00,23,49.403,1.707,1276,9839
2025-12-07 13:49:53.650000+00:00,14,43.936,3.512,1276,9839
2025-12-07 13:49:54+00:00,1,12.482,12.482,1276,9839
2025-12-07 13:49:54.300000+00:00,55,51.97,0.88,1276,9839
2025-12-07 13:49:54.756000+00:00,5,45.067,1.131,1276,9839
2025-12-07 13:49:55.081000+00:00,63,32.208,11.765,1276,9839
2025-12-07 13:49:55.186000+00:00,22,35.901,3.753,1276,9839
2025-12-07 13:49:55.241000+00:00,6,51.066,1.663,1276,9839
2025-12-07 13:49:55.304000+00:00,16,20.28,2.885,1276,9839
2025-12-07 13:49:55.550000+00:00,18,39.728,4.011,1276,9839
2025-12-07 13:49:55.854000+00:00,4,17.409,4.959,1276,9839
2025-12-07 13:49:56.118000+00:00,55,51.956,0.89,1276,9839
2025-12-07 13:49:56.166000+00:00,44,40.311,0.583,1276,9839
2025-12-07 13:49:56.319000+00:00,12,46.62,1.553,1276,9839
2025-12-07 13:49:56.377000+00:00,14,,3.644,1276,9839
2025-12-07 13:49:56.572000+00:00,31,46.86,0.24,1276,9839
2025-12-07 13:49:56.621000+00:00,27,46.893,0.033,1276,9839
2025-12-07 13:49:56.740000+00:00,30,66.418,8.052,1276,9839
2025-12-07 13:49:56.750000+00:00,1,12.358,12.358,1276,9839
2025-12-07 13:49:57.252000+00:00,63,32.288,11.851,1276,9839
2025-12-07 13:49:57.313000+00:00,87,47.591,0.698,1276,9839
2025-12-07 13:49:57.508000+00:00,5,45.083,1.147,1276,9839
2025-12-07 13:49:57.810000+00:00,1,12.337,12.337,1276,9839
2025-12-07 13:49:57.951000+00:00,10,55.608,3.638,1276,9839
2025-12-07 13:49:58.721000+00:00,16,20.274,2.865,1276,9839
2025-12-07 13:49:58.800000+00:00,22,35.94,3.732,1276,9839
2025-12-07 13:49:59.019000+00:00,12,46.568,1.485,1276,9839
2025-12-07 13:49:59.019000+00:00,4,17.464,4.982,1276,9839
2025-12-07 13:49:59.050000+00:00,18,39.79,3.889,1276,9839
2025-12-07 13:49:59.082000+00:00,23,49.386,1.795,1276,9839
2025-12-07 13:49:59.137000+00:00,31,46.705,0.137,1276,9839
2025-12-07 13:49:59.209000+00:00,27,46.754,0.049,1276,9839
2025-12-07 13:49:59.750000+00:00,44,40.461,0.671,1276,9839
2025-12-07 13:49:59.808000+00:00,10,55.619,3.663,1276,9839
2025-12-07 13:49:59.895000+00:00,87,47.454,0.7,1276,9839
2025-12-07 13:49:59.920000+00:00,14,44.063,3.752,1276,9839
2025-12-07 13:50:00.033000+00:00,1,12.32,12.32,1276,9839
2025-12-07 13:50:00.109000+00:00,30,66.421,8.062,1276,9839
2025-12-07 13:50:00.750000+00:00,43,58.416,2.808,1276,9839
2025-12-07 13:50:00.803000+00:00,6,51.094,1.708,1276,9839
2025-12-07 13:50:00.977000+00:00,22,36.047,3.759,1276,9839
2025-12-07 13:50:00.986000+00:00,5,45.175,1.112,1276,9839
2025-12-07 13:50:01.538000+00:00,55,51.849,0.755,1276,9839
2025-12-07 13:50:01.741000+00:00,23,49.316,1.862,1276,9839
2025-12-07 13:50:01.818000+00:00,4,17.418,5.06,1276,9839
2025-12-07 13:50:01.901000+00:00,16,20.388,2.924,1276,9839
2025-12-07 13:50:02.526000+00:00,12,46.704,1.529,1276,9839
2025-12-07 13:50:02.608000+00:00,43,58.422,2.803,1276,9839
2025-12-07 13:50:02.685000+00:00,18,39.825,3.885,1276,9839
2025-12-07 13:50:02.720000+00:00,1,12.266,12.266,1276,9839
2025-12-07 13:50:02.837000+00:00,31,46.979,0.275,1276,9839
2025-12-07 13:50:02.854000+00:00,4,17.407,5.07,1276,9839
2025-12-07 13:50:03.069000+00:00,27,47.248,0.269,1276,9839
2025-12-07 13:50:03.359000+00:00,44,40.512,0.687,1276,9839
2025-12-07 13:50:03.485000+00:00,6,51.07,1.754,1276,9839
2025-12-07 13:50:03.505000+00:00,14,44.195,3.734,1276,9839
2025-12-07 13:50:03.568000+00:00,87,47.738,0.49,1276,9839
2025-12-07 13:50:04.135000+00:00,55,51.686,0.616,1276,9839
2025-12-07 13:50:04.352000+00:00,63,32.239,11.847,1276,9839
2025-12-07 13:50:04.504000+00:00,5,45.221,1.026,1276,9839
2025-12-07 13:50:04.771000+00:00,16,20.346,2.928,1276,9839
2025-12-07 13:50:04.782000+00:00,18,39.839,3.792,1276,9839
2025-12-07 13:50:05.120000+00:00,4,17.395,5.075,1276,9839
2025-12-07 13:50:05.221000+00:00,23,49.388,1.65,1276,9839
2025-12-07 13:50:05.373000+00:00,10,55.66,3.811,1276,9839
2025-12-07 13:50:05.601000+00:00,44,40.651,0.812,1276,9839
2025-12-07 13:50:05.733000+00:00,16,20.364,2.957,1276,9839
2025-12-07 13:50:06.259000+00:00,1,12.132,12.132,1276,9839
2025-12-07 13:50:06.280000+00:00,12,46.99,1.769,1276,9839
2025-12-07 13:50:06.601000+00:00,31,47.301,0.311,1276,9839
2025-12-07 13:50:06.908000+00:00,27,47.632,0.331,1276,9839
2025-12-07 13:50:07.070000+00:00,6,51.247,1.859,1276,9839
2025-12-07 13:50:07.086000+00:00,14,44.221,3.709,1276,9839
2025-12-07 13:50:07.189000+00:00,87,47.893,0.261,1276,9839
2025-12-07 13:50:07.286000+00:00,63,32.25,11.97,1276,9839
2025-12-07 13:50:07.687000+00:00,55,51.839,0.592,1276,9839
2025-12-07 13:50:07.886000+00:00,4,17.42,5.154,1276,9839
2025-12-07 13:50:08.082000+00:00,10,55.663,3.977,1276,9839
2025-12-07 13:50:08.095000+00:00,16,20.382,2.987,1276,9839
2025-12-07 13:50:08.121000+00:00,5,45.274,1.053,1276,9839
2025-12-07 13:50:08.149000+00:00,43,58.457,2.797,1276,9839
2025-12-07 13:50:08.250000+00:00,22,36.154,3.915,1276,9839
2025-12-07 13:50:08.802000+00:00,23,49.511,1.618,1276,9839
2025-12-07 13:50:08.987000+00:00,30,66.664,8.248,1276,9839
2025-12-07 13:50:09.218000+00:00,14,44.286,3.635,1276,9839
2025-12-07 13:50:09.908000+00:00,12,47.04,1.766,1276,9839
2025-12-07 13:50:10.308000+00:00,31,47.449,0.409,1276,9839
2025-12-07 13:50:10.318000+00:00,5,45.365,1.079,1276,9839
2025-12-07 13:50:10.533000+00:00,27,47.698,0.249,1276,9839
2025-12-07 13:50:10.624000+00:00,6,51.358,1.847,1276,9839
2025-12-07 13:50:10.694000+00:00,1,12.142,12.142,1276,9839
2025-12-07 13:50:10.750000+00:00,63,32.312,12.038,1276,9839
2025-12-07 13:50:10.818000+00:00,30,66.628,8.206,1276,9839
2025-12-07 13:50:10.823000+00:00,87,47.976,0.278,1276,9839
2025-12-07 13:50:10.842000+00:00,16,20.391,2.971,1276,9839
2025-12-07 13:50:10.908000+00:00,43,58.468,2.805,1276,9839
2025-12-07 13:50:11.225000+00:00,22,36.193,3.943,1276,9839
2025-12-07 13:50:11.243000+00:00,55,51.918,0.56,1276,9839
2025-12-07 13:50:11.443000+00:00,10,55.611,3.772,1276,9839
2025-12-07 13:50:11.525000+00:00,4,17.375,5.243,1276,9839
2025-12-07 13:50:12.102000+00:00,18,39.962,3.808,1276,9839
2025-12-07 13:50:12.108000+00:00,12,47.147,1.782,1276,9839
2025-12-07 13:50:12.435000+00:00,23,49.591,1.615,1276,9839
2025-12-07 13:50:12.653000+00:00,31,47.695,0.548,1276,9839
2025-12-07 13:50:12.748000+00:00,44,40.625,0.663,1276,9839
2025-12-07 13:50:12.929000+00:00,27,47.979,0.284,1276,9839
2025-12-07 13:50:13.320000+00:00,87,48.352,0.373,1276,9839
2025-12-07 13:50:14.095000+00:00,63,32.548,12.16,1276,9839
2025-12-07 13:50:14.236000+00:00,6,51.388,1.797,1276,9839
2025-12-07 13:50:14.275000+00:00,43,58.419,2.808,1276,9839
2025-12-07 13:50:14.606000+00:00,16,20.451,3.076,1276,9839
2025-12-07 13:50:14.656000+00:00,23,49.714,1.362,1276,9839
2025-12-07 13:50:14.681000+00:00,22,36.234,3.922,1276,9839
2025-12-07 13:50:14.818000+00:00,55,51.965,0.577,1276,9839
2025-12-07 13:50:15.040000+00:00,1,12.189,12.189,1276,9839
2025-12-07 13:50:15.041000+00:00,18,39.982,3.789,1276,9839
2025-12-07 13:50:15.051000+00:00,10,55.727,3.809,1276,9839
2025-12-07 13:50:15.719000+00:00,44,40.678,0.696,1276,9839
2025-12-07 13:50:15.910000+00:00,4,17.351,5.209,1276,9839
2025-12-07 13:50:16.365000+00:00,30,66.667,8.21,1276,9839
2025-12-07 13:50:16.433000+00:00,14,44.302,3.677,1276,9839
2025-12-07 13:50:16.433000+00:00,6,51.472,1.758,1276,9839
2025-12-07 13:50:16.923000+00:00,63,32.531,12.185,1276,9839
2025-12-07 13:50:17.077000+00:00,55,52.147,0.675,1276,9839
2025-12-07 13:50:17.511000+00:00,5,45.411,1.109,1276,9839
2025-12-07 13:50:17.686000+00:00,1,12.182,12.182,1276,9839
2025-12-07 13:50:17.800000+00:00,43,58.524,2.797,1276,9839
2025-12-07 13:50:17.918000+00:00,63,32.52,12.156,1276,9839
2025-12-07 13:50:17.938000+00:00,22,36.415,3.867,1276,9839
2025-12-07 13:50:18.471000+00:00,18,40.03,3.796,1276,9839
2025-12-07 13:50:18.635000+00:00,10,55.778,3.813,1276,9839
