Date,Status,X,Y,Z,Source,Time,SessionTime,Driver
2025-12-07 12:23:55.251,OnTrack,-879.0,1741.0,-222.0,pos,0 days 00:18:48.188000,0 days 00:18:48.188000,5
2025-12-07 12:24:08.191,OnTrack,958.0,1977.0,-222.0,pos,0 days 00:19:01.128000,0 days 00:19:01.128000,5
2025-12-07 12:24:20.691,OnTrack,2465.0,2165.0,-222.0,pos,0 days 00:19:13.628000,0 days 00:19:13.628000,5
2025-12-07 12:24:33.651,OnTrack,4552.0,2603.0,-222.0,pos,0 days 00:19:26.588000,0 days 00:19:26.588000,5
2025-12-07 12:24:47.331,OnTrack,2404.0,9488.0,-210.0,pos,0 days 00:19:40.268000,0 days 00:19:40.268000,5
2025-12-07 12:25:00.951,OnTrack,-65.0,7087.0,-214.0,pos,0 days 00:19:53.888000,0 days 00:19:53.888000,5
2025-12-07 12:25:13.631,OnTrack,-1528.0,513.0,-215.0,pos,0 days 00:20:06.568000,0 days 00:20:06.568000,5
2025-12-07 12:25:27.131,OnTrack,4726.0,-5228.0,-229.0,pos,0 days 00:20:20.068000,0 days 00:20:20.068000,5
2025-12-07 12:25:40.451,OnTrack,1695.0,-1455.0,-233.0,pos,0 days 00:20:33.388000,0 days 00:20:33.388000,5
2025-12-07 12:25:52.851,OnTrack,-854.0,665.0,-220.0,pos,0 days 00:20:45.788000,0 days 00:20:45.788000,5
2025-12-07 12:26:05.751,OnTrack,989.0,1981.0,-222.0,pos,0 days 00:20:58.688000,0 days 00:20:58.688000,5
2025-12-07 12:26:20.231,OnTrack,3342.0,2274.0,-222.0,pos,0 days 00:21:13.168000,0 days 00:21:13.168000,5
2025-12-07 12:26:34.191,OnTrack,2391.0,5766.0,-222.0,pos,0 days 00:21:27.128000,0 days 00:21:27.128000,5
2025-12-07 12:26:48.111,OnTrack,1085.0,10448.0,-229.0,pos,0 days 00:21:41.048000,0 days 00:21:41.048000,5
2025-12-07 12:27:02.871,OnTrack,-2160.0,661.0,-230.0,pos,0 days 00:21:55.808000,0 days 00:21:55.808000,5
2025-12-07 12:27:16.132,OnTrack,2334.0,-4054.0,-229.0,pos,0 days 00:22:09.069000,0 days 00:22:09.069000,5
2025-12-07 12:27:28.711,OnTrack,2633.0,-3442.0,-232.0,pos,0 days 00:22:21.648000,0 days 00:22:21.648000,5
2025-12-07 12:27:42.511,OnTrack,2200.0,-11.0,-231.0,pos,0 days 00:22:35.448000,0 days 00:22:35.448000,5
2025-12-07 12:27:57.191,OnTrack,-1088.0,1768.0,-222.0,pos,0 days 00:22:50.128000,0 days 00:22:50.128000,5
2025-12-07 12:28:10.191,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:23:03.128000,0 days 00:23:03.128000,5
2025-12-07 12:28:23.131,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:23:16.068000,0 days 00:23:16.068000,5
2025-12-07 12:28:35.731,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:23:28.668000,0 days 00:23:28.668000,5
2025-12-07 12:28:48.811,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:23:41.748000,0 days 00:23:41.748000,5
2025-12-07 12:29:02.271,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:23:55.208000,0 days 00:23:55.208000,5
2025-12-07 12:29:15.111,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:24:08.048000,0 days 00:24:08.048000,5
2025-12-07 12:29:27.691,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:24:20.628000,0 days 00:24:20.628000,5
2025-12-07 12:29:39.711,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:24:32.648000,0 days 00:24:32.648000,5
2025-12-07 12:29:53.370,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:24:46.307000,0 days 00:24:46.307000,5
2025-12-07 12:30:06.510,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:24:59.447000,0 days 00:24:59.447000,5
2025-12-07 12:30:19.410,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:25:12.347000,0 days 00:25:12.347000,5
2025-12-07 12:30:33.010,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:25:25.947000,0 days 00:25:25.947000,5
2025-12-07 12:30:45.730,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:25:38.667000,0 days 00:25:38.667000,5
2025-12-07 12:30:58.110,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:25:51.047000,0 days 00:25:51.047000,5
2025-12-07 12:31:11.250,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:26:04.187000,0 days 00:26:04.187000,5
2025-12-07 12:31:26.111,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:26:19.048000,0 days 00:26:19.048000,5
2025-12-07 12:31:39.411,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:26:32.348000,0 days 00:26:32.348000,5
2025-12-07 12:31:53.811,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:26:46.748000,0 days 00:26:46.748000,5
2025-12-07 12:32:07.311,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:27:00.248000,0 days 00:27:00.248000,5
2025-12-07 12:32:19.971,OnTrack,-274.0,2020.0,-225.0,pos,0 days 00:27:12.908000,0 days 00:27:12.908000,5
2025-12-07 12:32:33.611,OnTrack,-275.0,2020.0,-225.0,pos,0 days 00:27:26.548000,0 days 00:27:26.548000,5
2025-12-07 12:32:46.331,OnTrack,-276.0,2020.0,-225.0,pos,0 days 00:27:39.268000,0 days 00:27:39.268000,5
2025-12-07 12:33:00.191,OnTrack,-276.0,2020.0,-225.0,pos,0 days 00:27:53.128000,0 days 00:27:53.128000,5
2025-12-07 12:33:13.311,OnTrack,-277.0,2020.0,-225.0,pos,0 days 00:28:06.248000,0 days 00:28:06.248000,5
2025-12-07 12:33:26.771,OnTrack,-277.0,2020.0,-225.0,pos,0 days 00:28:19.708000,0 days 00:28:19.708000,5
2025-12-07 12:33:38.851,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:28:31.788000,0 days 00:28:31.788000,5
2025-12-07 12:33:51.211,OnTrack,-278.0,2020.0,-225.0,pos,0 days 00:28:44.148000,0 days 00:28:44.148000,5
2025-12-07 12:34:04.511,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:28:57.448000,0 days 00:28:57.448000,5
2025-12-07 12:34:16.970,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:29:09.907000,0 days 00:29:09.907000,5
2025-12-07 12:34:29.650,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:29:22.587000,0 days 00:29:22.587000,5
2025-12-07 12:34:43.791,OnTrack,-279.0,2020.0,-225.0,pos,0 days 00:29:36.728000,0 days 00:29:36.728000,5
2025-12-07 12:34:56.530,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:29:49.467000,0 days 00:29:49.467000,5
2025-12-07 12:35:09.170,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:30:02.107000,0 days 00:30:02.107000,5
2025-12-07 12:35:22.750,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:30:15.687000,0 days 00:30:15.687000,5
2025-12-07 12:35:35.350,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:30:28.287000,0 days 00:30:28.287000,5
2025-12-07 12:35:50.251,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:30:43.188000,0 days 00:30:43.188000,5
2025-12-07 12:36:02.391,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:30:55.328000,0 days 00:30:55.328000,5
2025-12-07 12:36:15.430,OnTrack,-280.0,2020.0,-225.0,pos,0 days 00:31:08.367000,0 days 00:31:08.367000,5
2025-12-07 12:36:29.531,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:31:22.468000,0 days 00:31:22.468000,5
2025-12-07 12:36:41.290,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:31:34.227000,0 days 00:31:34.227000,5
2025-12-07 12:36:54.790,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:31:47.727000,0 days 00:31:47.727000,5
2025-12-07 12:37:09.011,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:32:01.948000,0 days 00:32:01.948000,5
2025-12-07 12:37:21.651,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:32:14.588000,0 days 00:32:14.588000,5
2025-12-07 12:37:34.190,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:32:27.127000,0 days 00:32:27.127000,5
2025-12-07 12:37:47.871,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:32:40.808000,0 days 00:32:40.808000,5
2025-12-07 12:38:00.951,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:32:53.888000,0 days 00:32:53.888000,5
2025-12-07 12:38:13.550,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:33:06.487000,0 days 00:33:06.487000,5
2025-12-07 12:38:25.890,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:33:18.827000,0 days 00:33:18.827000,5
2025-12-07 12:38:39.110,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:33:32.047000,0 days 00:33:32.047000,5
2025-12-07 12:38:53.110,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:33:46.047000,0 days 00:33:46.047000,5
2025-12-07 12:39:05.690,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:33:58.627000,0 days 00:33:58.627000,5
2025-12-07 12:39:20.670,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:34:13.607000,0 days 00:34:13.607000,5
2025-12-07 12:39:32.930,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:34:25.867000,0 days 00:34:25.867000,5
2025-12-07 12:39:45.550,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:34:38.487000,0 days 00:34:38.487000,5
2025-12-07 12:39:57.870,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:34:50.807000,0 days 00:34:50.807000,5
2025-12-07 12:40:12.229,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:35:05.166000,0 days 00:35:05.166000,5
2025-12-07 12:40:24.730,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:35:17.667000,0 days 00:35:17.667000,5
2025-12-07 12:40:37.970,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:35:30.907000,0 days 00:35:30.907000,5
2025-12-07 12:40:52.650,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:35:45.587000,0 days 00:35:45.587000,5
2025-12-07 12:41:05.390,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:35:58.327000,0 days 00:35:58.327000,5
2025-12-07 12:41:17.729,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:36:10.666000,0 days 00:36:10.666000,5
2025-12-07 12:41:31.109,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:36:24.046000,0 days 00:36:24.046000,5
2025-12-07 12:41:44.389,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:36:37.326000,0 days 00:36:37.326000,5
2025-12-07 12:41:58.350,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:36:51.287000,0 days 00:36:51.287000,5
2025-12-07 12:42:10.650,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:37:03.587000,0 days 00:37:03.587000,5
2025-12-07 12:42:24.970,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:37:17.907000,0 days 00:37:17.907000,5
2025-12-07 12:42:38.810,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:37:31.747000,0 days 00:37:31.747000,5
2025-12-07 12:42:52.030,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:37:44.967000,0 days 00:37:44.967000,5
2025-12-07 12:43:04.991,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:37:57.928000,0 days 00:37:57.928000,5
2025-12-07 12:43:17.691,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:38:10.628000,0 days 00:38:10.628000,5
2025-12-07 12:43:31.311,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:38:24.248000,0 days 00:38:24.248000,5
2025-12-07 12:43:44.351,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:38:37.288000,0 days 00:38:37.288000,5
2025-12-07 12:43:56.771,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:38:49.708000,0 days 00:38:49.708000,5
2025-12-07 12:44:09.111,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:39:02.048000,0 days 00:39:02.048000,5
2025-12-07 12:44:22.230,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:39:15.167000,0 days 00:39:15.167000,5
2025-12-07 12:44:35.991,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:39:28.928000,0 days 00:39:28.928000,5
2025-12-07 12:44:49.371,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:39:42.308000,0 days 00:39:42.308000,5
2025-12-07 12:45:03.491,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:39:56.428000,0 days 00:39:56.428000,5
2025-12-07 12:45:15.351,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:40:08.288000,0 days 00:40:08.288000,5
2025-12-07 12:45:27.451,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:40:20.388000,0 days 00:40:20.388000,5
2025-12-07 12:45:40.331,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:40:33.268000,0 days 00:40:33.268000,5
2025-12-07 12:45:53.631,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:40:46.568000,0 days 00:40:46.568000,5
2025-12-07 12:46:07.612,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:41:00.549000,0 days 00:41:00.549000,5
2025-12-07 12:46:20.051,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:41:12.988000,0 days 00:41:12.988000,5
2025-12-07 12:46:33.471,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:41:26.408000,0 days 00:41:26.408000,5
2025-12-07 12:46:45.731,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:41:38.668000,0 days 00:41:38.668000,5
2025-12-07 12:46:59.511,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:41:52.448000,0 days 00:41:52.448000,5
2025-12-07 12:47:11.471,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:42:04.408000,0 days 00:42:04.408000,5
2025-12-07 12:47:24.971,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:42:17.908000,0 days 00:42:17.908000,5
2025-12-07 12:47:37.271,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:42:30.208000,0 days 00:42:30.208000,5
2025-12-07 12:47:51.131,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:42:44.068000,0 days 00:42:44.068000,5
2025-12-07 12:48:04.871,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:42:57.808000,0 days 00:42:57.808000,5
2025-12-07 12:48:18.251,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:43:11.188000,0 days 00:43:11.188000,5
2025-12-07 12:48:30.531,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:43:23.468000,0 days 00:43:23.468000,5
2025-12-07 12:48:43.532,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:43:36.469000,0 days 00:43:36.469000,5
2025-12-07 12:48:55.572,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:43:48.509000,0 days 00:43:48.509000,5
2025-12-07 12:49:09.272,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:44:02.209000,0 days 00:44:02.209000,5
2025-12-07 12:49:22.992,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:44:15.929000,0 days 00:44:15.929000,5
2025-12-07 12:49:35.392,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:44:28.329000,0 days 00:44:28.329000,5
2025-12-07 12:49:49.452,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:44:42.389000,0 days 00:44:42.389000,5
2025-12-07 12:50:02.732,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:44:55.669000,0 days 00:44:55.669000,5
2025-12-07 12:50:15.992,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:45:08.929000,0 days 00:45:08.929000,5
2025-12-07 12:50:30.072,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:45:23.009000,0 days 00:45:23.009000,5
2025-12-07 12:50:43.352,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:45:36.289000,0 days 00:45:36.289000,5
2025-12-07 12:50:55.192,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:45:48.129000,0 days 00:45:48.129000,5
2025-12-07 12:51:07.992,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:46:00.929000,0 days 00:46:00.929000,5
2025-12-07 12:51:21.272,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:46:14.209000,0 days 00:46:14.209000,5
2025-12-07 12:51:34.232,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:46:27.169000,0 days 00:46:27.169000,5
2025-12-07 12:51:47.312,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:46:40.249000,0 days 00:46:40.249000,5
2025-12-07 12:52:00.972,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:46:53.909000,0 days 00:46:53.909000,5
2025-12-07 12:52:14.912,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:47:07.849000,0 days 00:47:07.849000,5
2025-12-07 12:52:27.572,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:47:20.509000,0 days 00:47:20.509000,5
2025-12-07 12:52:40.952,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:47:33.889000,0 days 00:47:33.889000,5
2025-12-07 12:52:53.553,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:47:46.490000,0 days 00:47:46.490000,5
2025-12-07 12:53:06.633,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:47:59.570000,0 days 00:47:59.570000,5
2025-12-07 12:53:20.173,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:48:13.110000,0 days 00:48:13.110000,5
2025-12-07 12:53:32.913,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:48:25.850000,0 days 00:48:25.850000,5
2025-12-07 12:53:46.233,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:48:39.170000,0 days 00:48:39.170000,5
2025-12-07 12:53:57.913,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:48:50.850000,0 days 00:48:50.850000,5
2025-12-07 12:54:10.613,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:49:03.550000,0 days 00:49:03.550000,5
2025-12-07 12:54:23.253,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:49:16.190000,0 days 00:49:16.190000,5
2025-12-07 12:54:35.354,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:49:28.291000,0 days 00:49:28.291000,5
2025-12-07 12:54:49.553,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:49:42.490000,0 days 00:49:42.490000,5
2025-12-07 12:55:02.414,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:49:55.351000,0 days 00:49:55.351000,5
2025-12-07 12:55:16.493,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:50:09.430000,0 days 00:50:09.430000,5
2025-12-07 12:55:29.973,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:50:22.910000,0 days 00:50:22.910000,5
2025-12-07 12:55:43.333,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:50:36.270000,0 days 00:50:36.270000,5
2025-12-07 12:55:56.833,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:50:49.770000,0 days 00:50:49.770000,5
2025-12-07 12:56:09.214,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:51:02.151000,0 days 00:51:02.151000,5
2025-12-07 12:56:21.134,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:51:14.071000,0 days 00:51:14.071000,5
2025-12-07 12:56:35.234,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:51:28.171000,0 days 00:51:28.171000,5
2025-12-07 12:56:49.234,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:51:42.171000,0 days 00:51:42.171000,5
2025-12-07 12:57:01.814,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:51:54.751000,0 days 00:51:54.751000,5
2025-12-07 12:57:14.674,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:52:07.611000,0 days 00:52:07.611000,5
2025-12-07 12:57:27.454,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:52:20.391000,0 days 00:52:20.391000,5
2025-12-07 12:57:41.474,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:52:34.411000,0 days 00:52:34.411000,5
2025-12-07 12:57:54.774,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:52:47.711000,0 days 00:52:47.711000,5
2025-12-07 12:58:08.934,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:53:01.871000,0 days 00:53:01.871000,5
2025-12-07 12:58:21.954,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:53:14.891000,0 days 00:53:14.891000,5
2025-12-07 12:58:34.594,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:53:27.531000,0 days 00:53:27.531000,5
2025-12-07 12:58:47.674,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:53:40.611000,0 days 00:53:40.611000,5
2025-12-07 12:59:00.494,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:53:53.431000,0 days 00:53:53.431000,5
2025-12-07 12:59:13.574,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:54:06.511000,0 days 00:54:06.511000,5
2025-12-07 12:59:26.554,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:54:19.491000,0 days 00:54:19.491000,5
2025-12-07 12:59:39.694,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:54:32.631000,0 days 00:54:32.631000,5
2025-12-07 12:59:52.774,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:54:45.711000,0 days 00:54:45.711000,5
2025-12-07 13:00:06.274,OnTrack,-281.0,2020.0,-225.0,pos,0 days 00:54:59.211000,0 days 00:54:59.211000,5
2025-12-07 13:00:18.614,OnTrack,3470.0,2410.0,-238.0,pos,0 days 00:55:11.551000,0 days 00:55:11.551000,5
2025-12-07 13:00:31.594,OnTrack,4237.0,4093.0,-223.0,pos,0 days 00:55:24.531000,0 days 00:55:24.531000,5
2025-12-07 13:00:44.014,OnTrack,2349.0,10310.0,-212.0,pos,0 days 00:55:36.951000,0 days 00:55:36.951000,5
2025-12-07 13:00:56.914,OnTrack,982.0,10120.0,-225.0,pos,0 days 00:55:49.851000,0 days 00:55:49.851000,5
2025-12-07 13:01:09.315,OnTrack,-1913.0,1900.0,-235.0,pos,0 days 00:56:02.252000,0 days 00:56:02.252000,5
2025-12-07 13:01:23.794,OnTrack,-293.0,-1869.0,-228.0,pos,0 days 00:56:16.731000,0 days 00:56:16.731000,5
2025-12-07 13:01:36.394,OnTrack,5760.0,-4923.0,-234.0,pos,0 days 00:56:29.331000,0 days 00:56:29.331000,5
2025-12-07 13:01:48.395,OnTrack,1579.0,-1753.0,-231.0,pos,0 days 00:56:41.332000,0 days 00:56:41.332000,5
2025-12-07 13:02:01.515,OnTrack,2697.0,-319.0,-233.0,pos,0 days 00:56:54.452000,0 days 00:56:54.452000,5
2025-12-07 13:02:14.655,OnTrack,-992.0,933.0,-221.0,pos,0 days 00:57:07.592000,0 days 00:57:07.592000,5
2025-12-07 13:02:28.795,OnTrack,-1059.0,1826.0,-222.0,pos,0 days 00:57:21.732000,0 days 00:57:21.732000,5
2025-12-07 13:02:41.195,OnTrack,713.0,2098.0,-240.0,pos,0 days 00:57:34.132000,0 days 00:57:34.132000,5
2025-12-07 13:02:54.335,OnTrack,1062.0,2137.0,-239.0,pos,0 days 00:57:47.272000,0 days 00:57:47.272000,5
2025-12-07 13:03:08.315,OnTrack,1062.0,2137.0,-239.0,pos,0 days 00:58:01.252000,0 days 00:58:01.252000,5
2025-12-07 13:03:21.275,OnTrack,1061.0,2137.0,-239.0,pos,0 days 00:58:14.212000,0 days 00:58:14.212000,5
2025-12-07 13:03:34.035,OnTrack,2938.0,2350.0,-240.0,pos,0 days 00:58:26.972000,0 days 00:58:26.972000,5
2025-12-07 13:03:47.035,OnTrack,2206.0,7084.0,-139.0,pos,0 days 00:58:39.972000,0 days 00:58:39.972000,5
2025-12-07 13:03:59.454,OnTrack,1061.0,10372.0,-229.0,pos,0 days 00:58:52.391000,0 days 00:58:52.391000,5
2025-12-07 13:04:12.414,OnTrack,-2188.0,988.0,-234.0,pos,0 days 00:59:05.351000,0 days 00:59:05.351000,5
2025-12-07 13:04:25.894,OnTrack,1463.0,-3361.0,-228.0,pos,0 days 00:59:18.831000,0 days 00:59:18.831000,5
2025-12-07 13:04:39.515,OnTrack,2611.0,-3430.0,-232.0,pos,0 days 00:59:32.452000,0 days 00:59:32.452000,5
2025-12-07 13:04:52.615,OnTrack,1624.0,-66.0,-232.0,pos,0 days 00:59:45.552000,0 days 00:59:45.552000,5
2025-12-07 13:05:05.194,OnTrack,1523.0,2190.0,-240.0,pos,0 days 00:59:58.131000,0 days 00:59:58.131000,5
2025-12-07 13:05:18.214,OnTrack,2172.0,6868.0,-135.0,pos,0 days 01:00:11.151000,0 days 01:00:11.151000,5
2025-12-07 13:05:31.354,OnTrack,936.0,9975.0,-222.0,pos,0 days 01:00:24.291000,0 days 01:00:24.291000,5
2025-12-07 13:05:45.175,OnTrack,-2094.0,584.0,-231.0,pos,0 days 01:00:38.112000,0 days 01:00:38.112000,5
2025-12-07 13:05:58.935,OnTrack,3344.0,-4651.0,-230.0,pos,0 days 01:00:51.872000,0 days 01:00:51.872000,5
2025-12-07 13:06:11.815,OnTrack,1749.0,-2673.0,-232.0,pos,0 days 01:01:04.752000,0 days 01:01:04.752000,5
2025-12-07 13:06:25.475,OnTrack,198.0,-261.0,-224.0,pos,0 days 01:01:18.412000,0 days 01:01:18.412000,5
2025-12-07 13:06:39.255,OnTrack,3954.0,2461.0,-236.0,pos,0 days 01:01:32.192000,0 days 01:01:32.192000,5
2025-12-07 13:06:51.795,OnTrack,2418.0,9059.0,-204.0,pos,0 days 01:01:44.732000,0 days 01:01:44.732000,5
2025-12-07 13:07:06.074,OnTrack,-128.0,6906.0,-213.0,pos,0 days 01:01:59.011000,0 days 01:01:59.011000,5
2025-12-07 13:07:18.255,OnTrack,-1586.0,569.0,-219.0,pos,0 days 01:02:11.192000,0 days 01:02:11.192000,5
2025-12-07 13:07:31.895,OnTrack,5036.0,-5335.0,-230.0,pos,0 days 01:02:24.832000,0 days 01:02:24.832000,5
2025-12-07 13:07:45.574,OnTrack,1767.0,-1420.0,-234.0,pos,0 days 01:02:38.511000,0 days 01:02:38.511000,5
2025-12-07 13:07:58.694,OnTrack,-1043.0,1060.0,-221.0,pos,0 days 01:02:51.631000,0 days 01:02:51.631000,5
2025-12-07 13:08:11.115,OnTrack,4393.0,2956.0,-230.0,pos,0 days 01:03:04.052000,0 days 01:03:04.052000,5
2025-12-07 13:08:23.575,OnTrack,2340.0,10431.0,-212.0,pos,0 days 01:03:16.512000,0 days 01:03:16.512000,5
2025-12-07 13:08:38.654,OnTrack,-805.0,4971.0,-213.0,pos,0 days 01:03:31.591000,0 days 01:03:31.591000,5
2025-12-07 13:08:51.214,OnTrack,-1247.0,-412.0,-208.0,pos,0 days 01:03:44.151000,0 days 01:03:44.151000,5
2025-12-07 13:09:04.514,OnTrack,5795.0,-4738.0,-232.0,pos,0 days 01:03:57.451000,0 days 01:03:57.451000,5
2025-12-07 13:09:17.355,OnTrack,2306.0,-1413.0,-233.0,pos,0 days 01:04:10.292000,0 days 01:04:10.292000,5
